Id,Lot Frontage,Lot Area,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Fireplace Qu,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,SalePrice,TotalBathroom,isNew,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,MS Zoning_FV,MS Zoning_RM,Neighborhood_Blmngtn,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Exterior 1st_AsbShng,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_HdBoard,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_PConc,Foundation_Slab,MS SubClass_20,MS SubClass_30,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_80,MS SubClass_85,MS SubClass_120,MS SubClass_160,MS SubClass_190
2386,98.0,16033,5,2005,378.0,0,4.0,3,1261.0,0.0,572.0,0,1850,3,1,4,3,772.0,519,112,0,0,0,0,0,3,326000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1086,80.0,9024,5,2004,0.0,0,2.0,0,0.0,0.0,789.0,0,1515,3,1,4,3,393.0,0,75,0,0,0,0,0,7,179000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1574,74.0,11563,5,2007,258.0,0,4.0,3,1036.0,0.0,482.0,0,1537,3,1,0,3,788.0,0,26,0,0,0,0,0,4,294000,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
406,21.0,1680,6,1972,425.0,0,0.0,0,110.0,294.0,79.0,0,987,2,1,0,1,288.0,0,0,0,0,0,0,0,7,97000,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2757,73.0,8760,5,2006,0.0,0,2.0,1,464.0,0.0,927.0,0,1962,3,1,0,2,868.0,0,90,0,0,0,0,0,8,239799,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2559,80.0,9600,6,1990,0.0,0,0.0,1,915.0,0.0,336.0,0,1433,3,1,4,1,441.0,144,0,205,0,0,0,0,6,161000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1469,37.0,4435,5,2003,170.0,0,2.0,2,686.0,0.0,162.0,0,848,1,1,0,3,420.0,140,0,0,0,0,0,0,3,136500,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
407,21.0,1680,8,2007,510.0,0,0.0,0,162.0,0.0,321.0,0,987,2,1,0,1,264.0,250,0,0,0,0,0,0,5,118000,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2300,69.0,7599,6,2006,0.0,0,0.0,0,565.0,0.0,280.0,0,845,2,1,0,1,360.0,0,0,0,0,0,0,0,6,129500,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
731,55.0,7264,7,2007,0.0,1,0.0,0,0.0,0.0,952.0,0,1548,3,1,0,1,672.0,74,0,0,0,144,0,0,10,205000,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2230,69.05520046484602,32668,3,1975,0.0,0,0.0,0,1219.0,0.0,816.0,0,2515,4,2,3,2,484.0,0,0,200,0,0,0,0,3,200624,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1688,91.0,11825,5,2007,302.0,0,4.0,1,0.0,0.0,1694.0,0,1694,3,1,4,2,856.0,0,112,0,0,0,0,0,6,322400,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
880,85.0,10200,5,2007,180.0,0,2.0,2,1478.0,0.0,100.0,0,1602,3,1,4,2,810.0,0,48,0,0,195,0,0,1,293200,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1074,63.0,8849,5,2005,616.0,0,4.0,0,28.0,0.0,1656.0,0,1684,2,1,5,2,564.0,495,72,0,0,0,0,0,7,266000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
771,70.0,11184,5,1978,92.0,0,0.0,0,226.0,500.0,192.0,0,1683,3,1,3,2,440.0,243,0,0,0,0,0,0,7,172500,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
724,98.0,8820,6,1996,0.0,0,0.0,0,1088.0,0.0,0.0,120,1869,2,1,0,1,456.0,48,0,244,0,0,0,0,9,124900,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
730,69.05520046484602,6615,6,1950,0.0,0,0.0,0,0.0,0.0,1022.0,0,1432,3,1,4,1,216.0,266,61,0,0,0,0,0,9,149000,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
273,65.0,8773,5,2004,98.0,0,2.0,2,24.0,0.0,1390.0,0,1414,3,1,0,2,494.0,132,105,0,0,0,0,0,5,185500,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2793,69.05520046484602,11088,5,2002,0.0,0,2.0,0,872.0,0.0,476.0,0,1358,1,1,3,1,418.0,68,166,0,0,0,0,0,6,220000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1789,76.0,9158,5,2007,140.0,0,2.0,2,0.0,0.0,1496.0,0,1496,3,1,0,3,474.0,168,130,0,0,0,0,0,6,225000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1900,57.0,8280,5,1950,0.0,0,0.0,0,0.0,0.0,932.0,0,932,2,1,4,1,306.0,0,0,214,0,0,0,0,11,124000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
677,60.0,8544,4,1950,0.0,0,-0.5,0,0.0,0.0,0.0,0,1040,2,2,0,1,400.0,0,0,0,0,0,0,0,6,92900,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747,50.0,8635,5,1950,0.0,-1,0.0,0,134.0,0.0,938.0,0,1072,2,1,0,1,1184.0,0,0,105,0,0,0,0,8,126500,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1038,69.05520046484602,12735,5,1972,0.0,0,0.0,0,600.0,0.0,264.0,0,864,3,1,0,1,576.0,216,0,0,0,0,0,0,4,111250,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1763,69.05520046484602,11000,5,2000,72.0,0,2.0,0,0.0,0.0,969.0,0,2285,4,1,3,3,648.0,0,56,0,0,0,0,0,6,248000,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1283,69.0,7590,5,1963,0.0,0,0.0,0,0.0,0.0,1117.0,0,1117,3,1,0,1,264.0,0,0,0,0,0,0,0,5,136870,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2803,37.0,4435,5,2003,170.0,0,2.0,2,717.0,0.0,131.0,0,848,1,1,0,3,420.0,140,0,0,0,0,0,0,4,133000,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1927,72.0,10152,5,1956,120.0,0,0.0,0,586.0,0.0,462.0,0,1048,3,1,0,1,286.0,0,20,0,0,192,0,0,6,135000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1036,68.0,10295,6,1969,72.0,0,2.0,1,252.0,0.0,684.0,0,936,2,1,0,1,288.0,16,0,0,0,0,0,0,9,111900,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1237,70.0,7763,7,1980,0.0,1,0.0,0,504.0,108.0,319.0,0,1283,3,1,0,1,506.0,0,0,0,0,0,0,0,10,140000,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1375,80.0,17120,4,1959,0.0,0,-0.5,0,0.0,0.0,0.0,0,1588,4,1,4,3,680.0,0,59,0,0,0,0,0,7,134432,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1643,81.0,13870,5,2007,250.0,0,4.0,3,1152.0,0.0,590.0,0,2042,3,1,4,3,724.0,240,52,0,0,174,0,0,10,455000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2453,92.0,10120,5,1994,391.0,0,2.0,0,740.0,0.0,425.0,0,2526,4,1,3,2,844.0,309,78,0,0,0,0,0,12,290000,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2129,47.0,10820,5,1999,0.0,0,2.0,3,342.0,0.0,646.0,0,1873,3,1,3,2,597.0,202,123,0,0,0,0,0,3,235500,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2640,60.0,9600,8,2004,0.0,0,0.0,0,381.0,0.0,399.0,0,1416,3,1,0,1,400.0,0,24,0,0,0,0,0,6,156500,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2437,69.05520046484602,8121,5,2000,0.0,0,2.0,0,0.0,0.0,953.0,0,1664,3,1,3,2,460.0,100,40,0,0,0,0,0,1,172400,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1123,95.0,11639,5,2008,0.0,0,2.0,0,0.0,0.0,1428.0,0,1428,3,1,0,3,480.0,0,120,0,0,0,0,0,12,182000,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2398,121.0,13758,5,2006,430.0,0,4.0,3,1232.0,0.0,560.0,0,1792,2,1,4,2,925.0,204,49,0,0,0,0,0,3,372397,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1420,69.05520046484602,9771,5,2002,190.0,0,2.0,0,779.0,0.0,298.0,0,2814,4,1,3,3,614.0,48,32,0,0,216,0,0,6,260000,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2693,50.0,9000,4,1950,0.0,0,0.0,0,0.0,0.0,610.0,0,819,2,1,0,0,0.0,0,0,0,0,0,0,0,9,72000,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1370,60.0,10320,3,1950,0.0,-1,0.0,0,0.0,0.0,536.0,0,1344,3,2,0,0,0.0,42,0,204,0,0,0,0,5,82375,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
392,69.05520046484602,10448,6,1972,333.0,0,0.0,0,0.0,0.0,689.0,0,2119,3,1,3,2,583.0,0,104,0,0,0,0,0,8,158000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1351,50.0,8635,5,2001,0.0,0,0.0,0,336.0,41.0,295.0,0,1285,2,1,0,1,240.0,0,0,0,0,0,0,0,1,127000,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
246,83.0,11980,5,1987,177.0,0,2.0,3,1433.0,0.0,0.0,0,1433,1,1,3,2,528.0,0,278,0,0,266,0,0,6,270000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
802,79.0,12327,8,2009,0.0,0,2.0,3,1441.0,0.0,55.0,0,2132,1,1,4,3,612.0,349,40,0,0,0,0,0,9,316600,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1404,124.0,11512,7,2006,84.0,0,0.0,2,719.0,0.0,300.0,0,1357,2,1,4,2,312.0,0,0,0,0,163,0,0,5,177000,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
803,90.0,14684,7,1991,234.0,0,2.0,1,485.0,177.0,1496.0,0,2196,3,1,3,2,701.0,84,70,0,0,0,0,0,6,271900,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595,69.05520046484602,2665,6,1976,0.0,0,2.0,1,0.0,0.0,264.0,0,1304,3,1,4,3,336.0,141,24,0,0,0,0,0,6,115000,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1319,50.0,5250,5,1987,0.0,1,0.0,0,259.0,0.0,425.0,205,2358,4,1,0,0,0.0,0,54,20,0,0,0,0,12,122000,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2231,70.0,18044,5,1986,0.0,0,2.0,0,0.0,0.0,279.0,0,2726,2,1,4,3,691.0,216,64,169,0,0,228,0,8,315000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2162,79.0,9245,5,2006,0.0,0,2.0,2,0.0,0.0,939.0,0,1797,3,1,0,2,639.0,144,53,0,0,0,0,0,4,213500,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2622,60.0,7200,7,1950,0.0,0,-0.5,0,0.0,0.0,0.0,0,1040,2,1,0,1,625.0,0,0,0,0,0,0,0,6,109500,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1300,50.0,6000,5,1950,0.0,0,0.0,0,104.0,169.0,516.0,0,789,2,1,0,1,250.0,0,0,0,0,0,0,0,4,115000,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2505,34.0,3628,5,2004,0.0,0,2.0,0,0.0,0.0,1143.0,0,1143,1,1,4,2,588.0,0,191,0,0,0,0,0,5,176400,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
582,69.05520046484602,9156,7,1968,0.0,0,0.0,0,0.0,0.0,1489.0,0,1489,3,1,4,2,462.0,0,0,0,0,0,0,0,8,185750,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1458,73.0,9066,5,2000,320.0,0,2.0,1,668.0,0.0,336.0,0,1852,3,1,3,3,660.0,224,106,0,0,0,0,0,12,230000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
281,64.0,6410,5,1958,0.0,0,0.0,0,0.0,0.0,960.0,0,960,3,1,0,0,0.0,0,0,0,0,0,0,0,5,90000,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1499,313.0,63887,5,2008,796.0,0,4.0,3,5644.0,0.0,466.0,0,5642,3,1,4,3,1418.0,214,292,0,0,0,480,0,1,160000,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2298,54.0,7244,7,1970,0.0,1,2.0,2,619.0,0.0,149.0,0,768,2,1,0,1,624.0,104,0,0,0,0,0,0,4,129500,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2580,72.0,10152,6,1994,0.0,0,0.0,2,914.0,0.0,210.0,0,1124,3,1,3,3,353.0,0,211,180,0,142,0,0,5,153000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
568,30.0,3000,5,2009,76.0,0,2.0,2,294.0,0.0,318.0,0,1224,2,1,0,2,528.0,0,234,0,0,0,0,0,6,173733,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1807,63.0,7500,5,2007,0.0,0,2.0,0,0.0,0.0,1100.0,0,1100,3,1,0,0,0.0,0,136,0,0,0,0,0,6,146000,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
129,120.0,17360,6,1950,340.0,1,0.0,0,300.0,0.0,482.0,0,1556,3,1,4,1,470.0,0,0,150,0,0,0,0,1,172500,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2294,69.05520046484602,15957,6,1977,0.0,0,2.0,3,1148.0,0.0,96.0,0,1356,3,1,3,3,528.0,1424,0,0,0,0,0,0,9,188000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1860,80.0,9600,8,1976,0.0,0,2.0,3,978.0,0.0,284.0,0,1262,3,1,3,2,460.0,298,0,0,0,0,0,0,5,181500,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
839,43.0,10667,6,1996,0.0,0,2.0,2,385.0,344.0,70.0,0,1661,3,1,3,2,550.0,158,61,0,0,0,0,0,4,212000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2349,81.0,10530,5,1978,68.0,0,0.0,0,0.0,0.0,945.0,0,1857,4,1,3,2,482.0,400,105,0,0,0,0,0,7,188900,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
